Survey year,Survey ID,Survey name official,Survey name,Survey abbriviation,Cruise ID,Cruise code,Stratum ID,Station ID,Haul number,Vessel ID,Vessel name,Date and time,Start latitude (decimal degrees),Start longitude (decimal degrees),End latitude (decimal degrees),End longitude (decimal degrees),Depth (m),Distance fished (km),Tow duration (decimal hr),Area swept (km),Net height (m),Net width (m),Haul performance code,Bottom temperature (degrees Celsius),Surface temperature (degrees Celsius),Taxon code,Taxon common name,Taxon scientific name,Taxon weight (kg),Taxon count,Weight CPUE (kg/km2),Number CPUE (no/km2),Taxon confidence rating,Lowest taxonomic rank,Integrated taxonomic information system (ITIS) serial number,World register of marine species (WoRMS) taxonomic serial number
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,12,104-72,29,176,ALASKA PROVIDER,14-JUN-2021 07:04AM,55.31571,-161.41223,55.32428,-161.43065,50,1.512,.266,.023496,6.857,15.54,0,5.8,7.6,91000,sponge unid.,Porifera,.007,,.297917,,1,phylum,46861,558
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,430,220-101,119,148,OCEAN EXPLORER,20-JUN-2021 03:20PM,56.55277,-151.85366,56.56285,-151.84332,523,1.303,.239,.022542,5.975,17.3,0,4,9.7,79504,Octopoteuthis deletron,Octopoteuthis deletron,.056,,2.484263,,3,species,556640,342057
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,11,65-47,19,176,ALASKA PROVIDER,11-JUN-2021 07:18AM,54.23474,-164.5995,54.24131,-164.62001,106,1.527,.276,.024548,7.037,16.076,0,5.9,6.5,21740,walleye pollock,Gadus chalcogrammus,2.56,5,104.285261,203.68215,1,species,934083,300735
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,11,79-53,28,176,ALASKA PROVIDER,12-JUN-2021 04:49PM,54.49244,-163.49111,54.49505,-163.51429,107,1.535,.269,.026259,7.004,17.107,0,5.2,7.2,50160,sea mouse unid.,Aphroditidae,.025,1,.952046,38.081826,1,family,64359,938
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,11,64-42,16,176,ALASKA PROVIDER,10-JUN-2021 10:24AM,54.04158,-164.69103,54.04668,-164.71178,100,1.478,.268,.022148,7.023,14.985,0,5.1,6.3,10120,Pacific halibut,Hippoglossus stenolepis,23.6,10,1065.567146,451.511502,1,species,172932,274290
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,122,163-72,91,176,ALASKA PROVIDER,27-JUN-2021 03:03PM,55.2862,-156.557,55.29507,-156.53972,141,1.482,.261,.022323,5.453,15.063,0,5.2,8.4,30152,dusky rockfish,Sebastes variabilis,2370.335,1387,106181.79176,62132.207123,1,species,644604,398442
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,22,170-83,96,176,ALASKA PROVIDER,29-JUN-2021 07:13AM,55.75761,-155.95801,55.769,-155.96918,108,1.45,.256,.02293,5.655,15.814,0,5.3,,10180,Dover sole,Microstomus pacificus,37.76,102,1646.729437,4448.262779,1,species,172887,274294
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,134,195-94,106,176,ALASKA PROVIDER,30-JUN-2021 05:43PM,56.26317,-153.91396,56.25596,-153.89606,118,1.377,.249,.021832,6.732,15.855,0,5.5,9.3,91030,clay pipe sponge,Aphrocallistes vastus,.025,,1.145091,,3,species,47444,171632
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,22,170-83,96,176,ALASKA PROVIDER,29-JUN-2021 07:13AM,55.75761,-155.95801,55.769,-155.96918,108,1.45,.256,.02293,5.655,15.814,0,5.3,,99993,empty bivalve shells,,.002,1,.087221,43.610419,1,,,
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,130,209-111,115,176,ALASKA PROVIDER,03-JUL-2021 01:17PM,57.0016,-152.74605,57.01188,-152.76241,149,1.518,.267,.024649,6.007,16.238,0,5.3,,10200,rex sole,Glyptocephalus zachirus,3.92,9,159.030988,365.122167,1,species,172978,274287
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,22,180-89,99,176,ALASKA PROVIDER,29-JUN-2021 02:00PM,56.04413,-155.13709,56.05587,-155.12488,59,1.515,.264,.022646,6.588,14.948,0,7.3,,23041,Pacific capelin,Mallotus villosus,.106,56,4.680693,2472.818863,1,species,162035,126735
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,130,209-111,115,176,ALASKA PROVIDER,03-JUL-2021 01:17PM,57.0016,-152.74605,57.01188,-152.76241,149,1.518,.267,.024649,6.007,16.238,0,5.3,,40500,jellyfish unid.,Scyphozoa,.045,1,1.825611,40.56913,1,class,51483,135220
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,221,175-79,92,176,ALASKA PROVIDER,28-JUN-2021 06:58AM,55.59589,-155.537,55.60227,-155.52071,277,1.252,.217,.019104,6.825,15.259,0,5.2,9.4,30060,Pacific ocean perch,Sebastes alutus,274.645,335,14376.106952,17535.348646,1,species,166707,254573
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,111,34-20,11,148,OCEAN EXPLORER,26-MAY-2021 05:39PM,53.14155,-167.1957,53.13221,-167.21241,132,1.531,.267,.026825,6.021,17.521,0,4.9,5.8,10110,arrowtooth flounder,Atheresthes stomias,155.94,502,5813.309556,18714.129776,1,species,172862,279792
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,111,7-9,1,148,OCEAN EXPLORER,23-MAY-2021 03:52PM,52.68495,-169.44186,52.67435,-169.4299,182,1.436,.27,.026293,6.194,18.31,0,4.5,5.6,20624,popeye blacksmelt,Lipolagus ochotensis,.048,,1.82557,,3,species,623625,281374
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,210,46-26,16,148,OCEAN EXPLORER,27-MAY-2021 04:36PM,53.37187,-166.22012,53.36655,-166.24185,254,1.57,.271,.028668,5.662,18.26,0,5.1,6.5,30020,shortspine thornyhead,Sebastolobus alascanus,30.592,124,1067.105713,4325.350039,1,species,166783,282740
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,210,46-26,16,148,OCEAN EXPLORER,27-MAY-2021 04:36PM,53.37187,-166.22012,53.36655,-166.24185,254,1.57,.271,.028668,5.662,18.26,0,5.1,6.5,40501,chrysaora jelly,Chrysaora sp.,6.6,,230.220244,,,genus,51640,135261
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,111,13-9,9,148,OCEAN EXPLORER,26-MAY-2021 07:19AM,52.68726,-168.97853,52.68832,-168.95795,126,1.401,.255,.02569,6.291,18.337,0,5.1,5.7,10130,flathead sole,Hippoglossoides elassodon,1.34,4,52.160096,155.701778,1,species,172875,274289
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,111,13-9,9,148,OCEAN EXPLORER,26-MAY-2021 07:19AM,52.68726,-168.97853,52.68832,-168.95795,126,1.401,.255,.02569,6.291,18.337,0,5.1,5.7,10262,southern rock sole,Lepidopsetta bilineata,28.18,43,1096.919024,1673.79411,1,species,172917,281305
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,13,114-64,52,148,OCEAN EXPLORER,05-JUN-2021 02:13PM,54.94723,-160.60136,54.94677,-160.57785,95,1.514,.272,.025776,5.826,17.025,0,5.1,5.9,23041,Pacific capelin,Mallotus villosus,.048,2,1.862208,77.59201,1,species,162035,126735
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,12,87-62,44,148,OCEAN EXPLORER,03-JUN-2021 10:34AM,54.88442,-162.8176,54.87,-162.81672,48,1.609,.282,.027504,6.047,17.094,0,6,6.3,21347,yellow Irish lord,Hemilepidotus jordani,18.45,43,670.805519,1563.394975,1,species,167280,254522
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,13,118-59,54,148,OCEAN EXPLORER,05-JUN-2021 06:42PM,54.73565,-160.20158,54.73492,-160.22552,82,1.555,.278,.02834,5.573,18.225,0,5.1,7.4,24001,prowfish,Zaprora silenus,.344,1,12.138374,35.285971,1,species,171659,254353
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,12,83-61,43,148,OCEAN EXPLORER,03-JUN-2021 07:12AM,54.82408,-163.13003,54.82316,-163.10796,92,1.428,.26,.024245,5.568,16.978,0,5.8,6.6,10270,butter sole,Isopsetta isolepis,7.719,26,318.380385,1072.404459,1,species,172919,281189
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,12,83-61,43,148,OCEAN EXPLORER,03-JUN-2021 07:12AM,54.82408,-163.13003,54.82316,-163.10796,92,1.428,.26,.024245,5.568,16.978,0,5.8,6.6,21347,yellow Irish lord,Hemilepidotus jordani,1.828,2,75.398283,82.492651,1,species,167280,254522
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,10,43-32,19,148,OCEAN EXPLORER,28-MAY-2021 08:56AM,53.60305,-166.47621,53.60215,-166.45361,71,1.505,.272,.024989,7.076,16.604,0,5.5,6.2,471,Alaska skate,Arctoraja parmifera,4.32,1,172.875927,40.017576,1,species,160939,1577324
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,10,43-32,19,148,OCEAN EXPLORER,28-MAY-2021 08:56AM,53.60305,-166.47621,53.60215,-166.45361,71,1.505,.272,.024989,7.076,16.604,0,5.5,6.2,21720,Pacific cod,Gadus macrocephalus,2.975,1,119.052288,40.017576,1,species,164711,254538
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,241,360-147,258,176,ALASKA PROVIDER,04-AUG-2021 04:01PM,58.69181,-140.25937,58.6869,-140.23497,207,1.522,.267,.024848,6.488,16.326,0,5.8,15.3,62050,giant isopod,Anuropus bathypelagicus,.001,1,.040244,40.244409,,species,92424,257917
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,341,349-154,254,176,ALASKA PROVIDER,04-AUG-2021 06:58AM,59.02169,-141.187,59.01794,-141.16066,317,1.579,.276,.026196,6.322,16.59,0,5.1,15.1,10150,slender sole,Lyopsetta exilis,.86,5,32.829928,190.871677,1,species,172871,281452
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,143,376-137,268,176,ALASKA PROVIDER,06-AUG-2021 06:15PM,58.21711,-138.90576,58.22353,-138.92665,192,1.425,.249,.022824,6.56,16.017,0,6.1,15.3,30200,greenstriped rockfish,Sebastes elongatus,5.2,13,227.828108,569.57027,1,species,166717,274788
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,141,338-165,248,176,ALASKA PROVIDER,02-AUG-2021 05:58PM,59.52838,-142.07294,59.53478,-142.09684,182,1.533,.267,.024424,6.749,15.932,0,6,14.9,82530,orange-pink sea urchin,Strongylocentrotus fragilis,.106,1,4.340037,40.943743,1,species,157967,569742
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,150,408-122,274,176,ALASKA PROVIDER,08-AUG-2021 06:52AM,57.49862,-136.25979,57.51079,-136.27248,113,1.555,.276,.024115,6.918,15.508,0,6.2,15,21720,Pacific cod,Gadus macrocephalus,6.58,2,272.859895,82.936138,1,species,164711,254538
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,341,345-156,253,176,ALASKA PROVIDER,03-AUG-2021 04:36PM,59.11021,-141.53137,59.10133,-141.5113,338,1.524,.27,.027214,5.811,17.857,5.8,4.6,15.4,81920,Nearchaster aciculosus,Nearchaster aciculosus,.113,5,4.152264,183.728504,,species,156959,380816
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,240,324-169,246,176,ALASKA PROVIDER,02-AUG-2021 11:53AM,59.73075,-143.20555,59.74442,-143.20639,256,1.526,.268,.024738,6.582,16.211,0,5.4,13.9,66120,sidestripe shrimp,Pandalus dispar,.3,16,12.127099,646.778602,1,species,96996,1337983
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,250,418-93,279,176,ALASKA PROVIDER,09-AUG-2021 03:10PM,56.21364,-135.46615,56.22193,-135.47973,227,1.253,.23,.022005,6.219,17.562,0,5.6,13.6,66040,spot shrimp,Pandalus platyceros,.245,4,11.133739,181.775332,1,species,96979,423632
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,440,347-154,255,176,ALASKA PROVIDER,04-AUG-2021 09:04AM,58.9978,-141.29081,59.00192,-141.32071,532,1.787,.317,.031101,6.13,17.404,0,4.3,15,79210,magistrate armhook squid,Berryteuthis magister,1.95,4,62.699053,128.613443,1,species,82430,342286
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,31,228-143,186,176,ALASKA PROVIDER,19-JUL-2021 03:31PM,58.4922,-151.13633,58.47841,-151.13967,93,1.552,.273,.027323,5.821,17.605,0,6.2,10.9,40504,Chrysaora melanaster,Chrysaora melanaster,1.04,2,38.063226,73.198511,1,species,51641,287209
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,32,201-159,154,176,ALASKA PROVIDER,13-JUL-2021 07:02AM,59.26337,-153.3913,59.25178,-153.40668,40,1.563,.279,.024311,6.451,15.554,0,9.6,10.2,21710,Pacific tomcod,Microgadus proximus,6.015,108,247.419861,4442.451374,1,species,164719,275873
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,231,241-124,173,176,ALASKA PROVIDER,16-JUL-2021 05:42PM,57.61827,-150.12381,57.62443,-150.11008,293,1.074,.192,.018085,6.528,16.839,1.12,4.5,13.5,83320,notched brittlestar,Ophiura sarsii,.007,3,.387059,165.88254,1,species,,124934
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,132,220-152,188,176,ALASKA PROVIDER,21-JUL-2021 07:06AM,58.92333,-151.85257,58.93598,-151.86061,158,1.486,.269,.024841,5.409,16.717,0,6.7,8.7,10180,Dover sole,Microstomus pacificus,4.6,14,185.174286,563.573915,1,species,172887,274294
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,30,223-136,167,176,ALASKA PROVIDER,15-JUL-2021 03:37PM,58.19081,-151.56463,58.17873,-151.58188,96,1.692,.299,.025091,7.028,14.829,0,6.1,10.7,98070,salp unid.,Thaliacea,.141,,5.619619,,3,class,159632,22626
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,132,220-152,188,176,ALASKA PROVIDER,21-JUL-2021 07:06AM,58.92333,-151.85257,58.93598,-151.86061,158,1.486,.269,.024841,5.409,16.717,0,6.7,8.7,99994,empty gastropod shells,,.361,,14.532156,,1,,,
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,131,248-135,182,176,ALASKA PROVIDER,18-JUL-2021 03:27PM,58.13765,-149.52183,58.13493,-149.49594,136,1.56,.275,.024422,5.776,15.655,0,5.7,16.5,62050,giant isopod,Anuropus bathypelagicus,.005,1,.204735,40.947023,,species,92424,257917
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,131,248-135,182,176,ALASKA PROVIDER,18-JUL-2021 03:27PM,58.13765,-149.52183,58.13493,-149.49594,136,1.56,.275,.024422,5.776,15.655,0,5.7,16.5,69080,hornyhand hermit,Pagurus cornutus,.03,2,1.228411,81.894045,2,species,97795,366673
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,31,231-128,171,176,ALASKA PROVIDER,16-JUL-2021 12:56PM,57.80488,-150.88933,57.81836,-150.889,78,1.503,.268,.022262,7.123,14.812,0,6.8,14.4,10110,arrowtooth flounder,Atheresthes stomias,5.56,4,249.748051,179.674857,1,species,172862,279792
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,32,203-165,158,176,ALASKA PROVIDER,13-JUL-2021 05:49PM,59.54055,-153.21137,59.52684,-153.21959,32,1.595,.278,.02835,7.28,17.774,0,10,10.2,23010,eulachon,Thaleichthys pacificus,.338,9,11.922596,317.465581,1,species,162051,282959
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,132,228-146,191,176,ALASKA PROVIDER,21-JUL-2021 12:47PM,58.60741,-151.20141,58.60741,-151.1765,187,1.454,.259,.023588,5.076,16.223,0,5.5,12,68578,Pacific lyre crab,Hyas lyratus,.009,2,.381546,84.788006,1,species,98422,442167
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,132,227-143,187,176,ALASKA PROVIDER,19-JUL-2021 05:16PM,58.47714,-151.22129,58.49095,-151.22173,111,1.536,.271,.025659,5.89,16.705,0,5.7,11.2,42012,Balticina willemoesi,Balticina willemoesi,.175,2,6.820251,77.945725,3,species,719253,1393616
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,330,241-122,176,176,ALASKA PROVIDER,17-JUL-2021 11:18AM,57.53417,-150.11154,57.5246,-150.13097,392,1.58,.275,.02854,6.88,18.063,0,4.6,14.7,30060,Pacific ocean perch,Sebastes alutus,1.78,2,62.369611,70.078214,1,species,166707,254573
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,132,223-150,189,176,ALASKA PROVIDER,21-JUL-2021 09:31AM,58.80286,-151.5623,58.79595,-151.5402,140,1.499,.266,.023116,5.353,15.421,0,5.7,10.6,68578,Pacific lyre crab,Hyas lyratus,.127,8,5.494011,346.079454,1,species,98422,442167
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,230,275-166,236,176,ALASKA PROVIDER,31-JUL-2021 09:26AM,59.55569,-147.24822,59.5693,-147.2459,207,1.52,.264,.024315,6.622,15.997,0,5.6,12.9,23010,eulachon,Thaleichthys pacificus,1.722,45,70.8192,1850.675949,1,species,162051,282959
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,131,242-147,198,176,ALASKA PROVIDER,22-JUL-2021 04:29PM,58.66237,-150.01468,58.6513,-150.02991,138,1.527,.271,.02436,5.249,15.953,0,5.6,11.5,82530,orange-pink sea urchin,Strongylocentrotus fragilis,.303,4,12.438306,164.202055,1,species,157967,569742
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,33,243-168,227,176,ALASKA PROVIDER,28-JUL-2021 11:12AM,59.67597,-149.88744,59.66265,-149.88835,206,1.483,.262,.024407,6.417,16.458,0,5.6,13.2,23836,longsnout prickleback,Lumpenella longirostris,.039,1,1.597888,40.971493,1,species,171580,254351
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,131,241-152,213,176,ALASKA PROVIDER,25-JUL-2021 05:45PM,58.88758,-150.12561,58.89719,-150.12575,183,1.071,.189,.017665,5.351,16.494,0,5.6,11.7,81095,rose sea star,Crossaster papposus,.064,3,3.622968,169.826631,1,species,157066,124154
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,230,258-151,215,176,ALASKA PROVIDER,26-JUL-2021 09:38AM,58.85877,-148.67151,58.8678,-148.69145,278,1.533,.265,.024388,5.403,15.909,0,4.9,11.6,24195,Bering eelpout,Lycodes beringi,.043,1,1.763126,41.002937,1,species,,398582
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,131,237-152,212,176,ALASKA PROVIDER,25-JUL-2021 04:01PM,58.93378,-150.44803,58.93328,-150.42058,126,1.588,.28,.025278,5.156,15.918,0,5.5,11.3,21720,Pacific cod,Gadus macrocephalus,15.84,6,626.637208,237.362579,1,species,164711,254538
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,230,256-147,194,176,ALASKA PROVIDER,22-JUL-2021 07:00AM,58.67781,-148.81734,58.6871,-148.83519,208,1.47,.264,.02479,4.954,16.864,0,5,11.5,10150,slender sole,Lyopsetta exilis,1.14,8,45.986136,322.709729,1,species,172871,281452
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,230,256-147,194,176,ALASKA PROVIDER,22-JUL-2021 07:00AM,58.67781,-148.81734,58.6871,-148.83519,208,1.47,.264,.02479,4.954,16.864,0,5,11.5,10180,Dover sole,Microstomus pacificus,14.64,21,590.558804,847.113039,1,species,172887,274294
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,133,250-169,229,176,ALASKA PROVIDER,28-JUL-2021 03:52PM,59.74474,-149.3263,59.73119,-149.32659,237,1.507,.265,.025563,6.28,16.963,0,5.7,14,10110,arrowtooth flounder,Atheresthes stomias,29.3,41,1146.177044,1603.865488,1,species,172862,279792
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,132,229-156,203,176,ALASKA PROVIDER,24-JUL-2021 08:32AM,59.10692,-151.03526,59.10741,-151.06179,144,1.53,.27,.025306,5.536,16.54,0,6.2,10.3,69095,longfinger hermit,Pagurus rathbuni,.01,2,.39516,79.032016,,species,97802,254491
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,131,247-144,196,176,ALASKA PROVIDER,22-JUL-2021 11:45AM,58.52948,-149.61644,58.52451,-149.59279,142,1.508,.272,.024255,5.224,16.084,0,5.6,11.1,10200,rex sole,Glyptocephalus zachirus,22.173,73,914.174391,3009.729425,1,species,172978,274287
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,41,287-177,239,176,ALASKA PROVIDER,31-JUL-2021 04:39PM,60.13968,-146.28895,60.13557,-146.26218,76,1.563,.269,.02355,7.273,15.067,0,7.7,13.5,10170,English sole,Parophrys vetulus,.38,1,16.136072,42.463348,1,species,172921,254393
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,131,241-152,213,176,ALASKA PROVIDER,25-JUL-2021 05:45PM,58.88758,-150.12561,58.89719,-150.12575,183,1.071,.189,.017665,5.351,16.494,0,5.6,11.7,30060,Pacific ocean perch,Sebastes alutus,157.903,226,8938.711494,12793.606186,1,species,166707,254573
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,20,194-140,146,176,ALASKA PROVIDER,11-JUL-2021 10:03AM,58.33915,-154.01605,58.34996,-153.99229,26,1.848,.308,.025951,7.026,14.043,0,8.9,9.5,91016,Suberites ficus,Suberites ficus,.021,4,.809203,154.133886,,species,48488,134285
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,133,273-161,198,148,OCEAN EXPLORER,09-JUL-2021 05:12PM,59.34722,-147.48781,59.35633,-147.48361,115,1.042,.192,.017772,6.413,17.056,2.1,5.5,11.3,10120,Pacific halibut,Hippoglossus stenolepis,24.86,7,1398.801914,393.870209,1,species,172932,274290
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,142,364-152,225,148,OCEAN EXPLORER,18-JUL-2021 03:32PM,58.92763,-139.92818,58.93687,-139.92148,155,1.1,.201,.019106,6.038,17.369,1.12,6.1,13.1,20510,sablefish,Anoplopoma fimbria,.724,1,37.894054,52.339853,1,species,167123,159463
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,41,297-172,205,148,OCEAN EXPLORER,13-JUL-2021 04:18PM,59.86843,-145.48986,59.85551,-145.49478,94,1.465,.265,.026013,5.963,17.756,0,5.9,10.8,310,spiny dogfish,Squalus suckleyi,18.55,8,713.117596,307.543977,1,species,160620,299224
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,41,297-172,205,148,OCEAN EXPLORER,13-JUL-2021 04:18PM,59.86843,-145.48986,59.85551,-145.49478,94,1.465,.265,.026013,5.963,17.756,0,5.9,10.8,21910,lingcod,Ophiodon elongatus,1.69,1,64.968665,38.442997,1,species,167116,240745
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,140,307-167,208,148,OCEAN EXPLORER,14-JUL-2021 10:14AM,59.64374,-144.66556,59.65319,-144.64776,147,1.457,.264,.026063,5.784,17.888,0,5.5,10.7,83320,notched brittlestar,Ophiura sarsii,.012,9,.460426,345.319554,1,species,,124934
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,140,282-162,202,148,OCEAN EXPLORER,10-JUL-2021 05:53PM,59.36366,-146.72768,59.37505,-146.74096,137,1.478,.268,.026925,5.914,18.217,0,5.5,11.4,21740,walleye pollock,Gadus chalcogrammus,.022,1,.817093,37.140582,1,species,934083,300735
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,143,374-144,229,148,OCEAN EXPLORER,19-JUL-2021 11:48AM,58.55597,-139.10952,58.54451,-139.12336,134,1.511,.274,.025303,6.67,16.746,0,6,13.2,10110,arrowtooth flounder,Atheresthes stomias,27.94,37,1104.207902,1462.265296,1,species,172862,279792
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,320,193-86,146,148,OCEAN EXPLORER,28-JUN-2021 05:02PM,55.92398,-154.05621,55.92259,-154.08051,479,1.532,.276,.027029,5.834,17.643,0,3.9,9.2,91030,clay pipe sponge,Aphrocallistes vastus,1.388,,51.352107,,3,species,47444,171632
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,220,169-94,135,148,OCEAN EXPLORER,26-JUN-2021 11:38AM,56.24481,-156.04526,56.24479,-156.02126,225,1.495,.269,.026976,5.526,18.044,0,5.1,8.4,79210,magistrate armhook squid,Berryteuthis magister,1.002,3,37.144431,111.210871,1,species,82430,342286
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,232,182-125,129,176,ALASKA PROVIDER,06-JUL-2021 12:05PM,57.66601,-154.95763,57.65473,-154.97054,241,1.474,.259,.022781,6.567,15.455,0,5.3,9.8,10110,arrowtooth flounder,Atheresthes stomias,86.78,126,3809.369961,5531.005014,1,species,172862,279792
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-742,20,165-119,126,176,ALASKA PROVIDER,05-JUL-2021 02:30PM,57.36217,-156.34776,57.37366,-156.33522,61,1.488,.261,.023104,6.401,15.527,0,8.5,9.9,21110,Pacific herring,Clupea pallasii,.28,1,12.119021,43.282219,1,species,551209,151159
2021,47,Gulf of Alaska Bottom Trawl Survey,Gulf of Alaska,GOA,202101,-741,31,219-122,127,148,OCEAN EXPLORER,24-JUN-2021 06:51PM,57.5249,-151.9219,57.53505,-151.93742,99,1.466,.269,.024629,6.502,16.8,0,6,7.5,10130,flathead sole,Hippoglossoides elassodon,5.14,9,208.698759,365.425843,1,species,172875,274289
